,,,,,,,,,,,,,,,,,,
p218,[p197,p202,p251,p243,],1,3126.01,,p218,[p197,p202,p251,p243,],1,3126.01,218,218
p219,[p248,p211,p222,p243,],0,3125.56,,p219,[p248,p211,p222,p243,],0,3125.56,219,219
p220,[p211,p222,p202,p248,],2,3125.47,,p220,[p211,p222,p202,p248,],2,3125.47,220,220
p221,[p253,p248,p202,p196,],0,3125.66,,p221,[p253,p248,p202,p196,],0,3125.66,221,221
p222,[p248,p210,p202,p214,],19,3125.38,,p222,[p248,p210,p202,p214,],19,3125.38,222,222
p223,[p193,p233,p243,p207,],0,3126.86,,p223,[p193,p233,p243,p207,],0,3126.86,223,223
p224,[p207,p203,p222,p214,],0,3124.53,,p224,[p207,p203,p222,p214,],0,3124.53,224,224
p225,[p251,p214,p222,p206,],0,3124.98,,p225,[p251,p214,p222,p206,],0,3124.98,225,225
p226,[p218,p196,p222,p251,],0,3127.88,,p226,[p218,p196,p222,p251,],0,3127.88,226,226
p227,[p243,p197,p248,p246,],0,3126.73,,p227,[p243,p197,p248,p246,],0,3126.73,227,227
p228,[p242,p233,p193,p243,],0,3126.96,,p228,[p242,p233,p193,p243,],0,3126.96,228,228
p229,[p214,p197,p206,p202,],0,3125.97,,p229,[p214,p197,p206,p202,],0,3125.97,229,229
p230,[p233,p214,p251,p196,],0,3126.51,,p230,[p233,p214,p251,p196,],0,3126.51,230,230
p231,[p213,p196,p243,p202,],0,3125.44,,p231,[p213,p196,p243,p202,],0,3125.44,231,231
p232,[p222,p202,p207,p196,],0,3125.86,,p232,[p222,p202,p207,p196,],0,3125.86,232,232
p233,[p202,p248,p222,p214,],4,3125.55,,p233,[p202,p248,p222,p214,],4,3125.55,233,233
p234,[p214,p202,p248,p210,],0,3125.36,,p234,[p214,p202,p248,p210,],0,3125.36,234,234
p235,[p210,p248,p243,p202,],0,3125.28,,p235,[p210,p248,p243,p202,],0,3125.28,235,235
p236,[p251,p202,p211,p210,],1,3126.71,,p236,[p251,p202,p211,p210,],1,3126.71,236,236
p237,[p203,p202,p248,p197,],0,3125.87,,p237,[p203,p202,p248,p197,],0,3125.87,237,237
p238,[p206,p196,p222,p214,],0,3125.94,,p238,[p206,p196,p222,p214,],0,3125.94,238,238
p239,[p206,p222,p214,p210,],0,3124.82,,p239,[p206,p222,p214,p210,],0,3124.82,239,239
p240,[p243,p202,p211,p222,],0,3124.93,,p240,[p243,p202,p211,p222,],0,3124.93,240,240
p241,[p248,p202,p233,p210,],0,3125.66,,p241,[p248,p202,p233,p210,],0,3125.66,241,241
p242,[p202,p248,p214,p210,],5,3125.82,,p242,[p202,p248,p214,p210,],5,3125.82,242,242
p243,[p248,p202,p210,p214,],20,3125.76,,p243,[p248,p202,p210,p214,],20,3125.76,243,243
p244,[p248,p197,p202,p193,],0,3126.52,,p244,[p248,p197,p202,p193,],0,3126.52,244,244
p245,[p242,p203,p214,p211,],0,3125.55,,p245,[p242,p203,p214,p211,],0,3125.55,245,245
p246,[p206,p248,p211,p214,],5,3125.73,,p246,[p206,p248,p211,p214,],5,3125.73,246,246
p247,[p207,p206,p196,p222,],0,3126.04,,p247,[p207,p206,p196,p222,],0,3126.04,247,247
p248,[p202,p210,p214,p243,],33,3125.58,,p248,[p202,p210,p214,p243,],33,3125.58,248,248
p249,[p211,p210,p220,p203,],0,3126.1,,p249,[p211,p210,p220,p203,],0,3126.1,249,249
p250,[p203,p207,p248,p202,],0,3125.04,,p250,[p203,p207,p248,p202,],0,3125.04,250,250
p251,[p202,p248,p214,p243,],8,3125.9,,p251,[p202,p248,p214,p243,],8,3125.9,251,251
p252,[p242,p222,p207,p214,],0,3127.27,,p252,[p242,p222,p207,p214,],0,3127.27,252,252
p253,[p243,p248,p210,p214,],2,3125.88,,p253,[p243,p248,p210,p214,],2,3125.88,253,253
p254,[p243,p202,p248,p251,],0,3125.62,,p254,[p243,p202,p248,p251,],0,3125.62,254,254
p255,[p222,p202,p248,p210,],0,3124.92,,p255,[p222,p202,p248,p210,],0,3124.92,255,255
p256,[p292,p290,p313,p319,],0,3190.78,,p256,[p292,p290,p313,p319,],0,3190.78,256,256
p257,[p292,p269,p319,p316,],0,3190.83,,p257,[p292,p269,p319,p316,],0,3190.83,257,257
p258,[p319,p316,p293,p269,],6,3190.07,,p258,[p319,p316,p293,p269,],6,3190.07,258,258
p259,[p261,p262,p267,p258,],0,3191.11,,p259,[p261,p262,p267,p258,],0,3191.11,259,259
p260,[p293,p313,p319,p316,],0,3190.24,,p260,[p293,p313,p319,p316,],0,3190.24,260,260
p261,[p316,p293,p319,p269,],13,3189.96,,p261,[p316,p293,p319,p269,],13,3189.96,261,261
p262,[p293,p286,p316,p269,],8,3190.2,,p262,[p293,p286,p316,p269,],8,3190.2,262,262
p263,[p290,p316,p292,p269,],1,3190.62,,p263,[p290,p316,p292,p269,],1,3190.62,263,263
p264,[p292,p269,p319,p267,],0,3191.12,,p264,[p292,p269,p319,p267,],0,3191.12,264,264
p265,[p313,p261,p273,p292,],0,3191.1,,p265,[p313,p261,p273,p292,],0,3191.1,265,265
p266,[p268,p292,p299,p290,],0,3191.77,,p266,[p268,p292,p299,p290,],0,3191.77,266,266
p267,[p316,p319,p269,p293,],17,3190.32,,p267,[p316,p319,p269,p293,],17,3190.32,267,267
p268,[p292,p313,p319,p267,],4,3190.33,,p268,[p292,p313,p319,p267,],4,3190.33,268,268
p269,[p316,p319,p293,p290,],33,3190.04,,p269,[p316,p319,p293,p290,],33,3190.04,269,269
p270,[p269,p290,p319,p286,],0,3190.26,,p270,[p269,p290,p319,p286,],0,3190.26,270,270
p271,[p313,p290,p273,p292,],0,3190.6,,p271,[p313,p290,p273,p292,],0,3190.6,271,271
p272,[p290,p269,p316,p262,],0,3190.14,,p272,[p290,p269,p316,p262,],0,3190.14,272,272
p273,[p269,p316,p293,p261,],5,3190.01,,p273,[p269,p316,p293,p261,],5,3190.01,273,273
p274,[p313,p261,p269,p316,],0,3190.57,,p274,[p313,p261,p269,p316,],0,3190.57,274,274
p275,[p290,p299,p292,p314,],0,3190.54,,p275,[p290,p299,p292,p314,],0,3190.54,275,275
p276,[p286,p293,p290,p269,],0,3190.44,,p276,[p286,p293,p290,p269,],0,3190.44,276,276
p277,[p299,p262,p319,p292,],0,3190.4,,p277,[p299,p262,p319,p292,],0,3190.4,277,277
p278,[p262,p292,p316,p269,],0,3189.38,,p278,[p262,p292,p316,p269,],0,3189.38,278,278
p279,[p290,p293,p267,p319,],0,3189.37,,p279,[p290,p293,p267,p319,],0,3189.37,279,279
p280,[p293,p269,p319,p316,],0,3190.55,,p280,[p293,p269,p319,p316,],0,3190.55,280,280
p281,[p286,p268,p258,p313,],0,3189.97,,p281,[p286,p268,p258,p313,],0,3189.97,281,281
p282,[p299,p261,p273,p293,],0,3190.01,,p282,[p299,p261,p273,p293,],0,3190.01,282,282
p283,[p286,p319,p267,p269,],0,3190.8,,p283,[p286,p319,p267,p269,],0,3190.8,283,283
p284,[p319,p316,p269,p267,],0,3190.39,,p284,[p319,p316,p269,p267,],0,3190.39,284,284
p285,[p290,p286,p316,p267,],0,3189.08,,p285,[p290,p286,p316,p267,],0,3189.08,285,285
p286,[p316,p293,p269,p319,],14,3190.15,,p286,[p316,p293,p269,p319,],14,3190.15,286,286
p287,[p313,p286,p292,p293,],0,3189.84,,p287,[p313,p286,p292,p293,],0,3189.84,287,287
p288,[p319,p293,p290,p316,],0,3190.8,,p288,[p319,p293,p290,p316,],0,3190.8,288,288
p289,[p314,p299,p258,p261,],0,3191.11,,p289,[p314,p299,p258,p261,],0,3191.11,289,289
p290,[p316,p269,p319,p293,],24,3190.31,,p290,[p316,p269,p319,p293,],24,3190.31,290,290
p291,[p262,p267,p293,p286,],0,3190.56,,p291,[p262,p267,p293,p286,],0,3190.56,291,291
p292,[p269,p267,p319,p316,],16,3190.44,,p292,[p269,p267,p319,p316,],16,3190.44,292,292
p293,[p319,p316,p269,p290,],27,3190.17,,p293,[p319,p316,p269,p290,],27,3190.17,293,293
p294,[p292,p267,p269,p290,],0,3189.85,,p294,[p292,p267,p269,p290,],0,3189.85,294,294
p295,[p261,p258,p290,p293,],0,3189.69,,p295,[p261,p258,p290,p293,],0,3189.69,295,295
p296,[p267,p313,p292,p258,],0,3190.46,,p296,[p267,p313,p292,p258,],0,3190.46,296,296
p297,[p261,p319,p286,p316,],0,3190.47,,p297,[p261,p319,p286,p316,],0,3190.47,297,297
p298,[p269,p316,p293,p290,],0,3189.76,,p298,[p269,p316,p293,p290,],0,3189.76,298,298
p299,[p269,p319,p290,p316,],7,3190.42,,p299,[p269,p319,p290,p316,],7,3190.42,299,299
p300,[p290,p316,p267,p261,],1,3189.75,,p300,[p290,p316,p267,p261,],1,3189.75,300,300
p301,[p313,p273,p268,p262,],0,3190.43,,p301,[p313,p273,p268,p262,],0,3190.43,301,301
p302,[p268,p263,p314,p290,],0,3190.35,,p302,[p268,p263,p314,p290,],0,3190.35,302,302
p303,[p319,p267,p293,p269,],0,3190.21,,p303,[p319,p267,p293,p269,],0,3190.21,303,303
p304,[p258,p269,p319,p316,],0,3190.06,,p304,[p258,p269,p319,p316,],0,3190.06,304,304
p305,[p315,p300,p314,p299,],0,3189.86,,p305,[p315,p300,p314,p299,],0,3189.86,305,305
p306,[p299,p290,p286,p261,],0,3189.5,,p306,[p299,p290,p286,p261,],0,3189.5,306,306
p307,[p293,p286,p273,p262,],0,3193.39,,p307,[p293,p286,p273,p262,],0,3193.39,307,307
p308,[p261,p290,p319,p269,],0,3190.66,,p308,[p261,p290,p319,p269,],0,3190.66,308,308
p309,[p261,p262,p293,p269,],0,3188.66,,p309,[p261,p262,p293,p269,],0,3188.66,309,309
p310,[p313,p319,p286,p316,],0,3190.38,,p310,[p313,p319,p286,p316,],0,3190.38,310,310
p311,[p290,p319,p293,p269,],0,3189.53,,p311,[p290,p319,p293,p269,],0,3189.53,311,311
p312,[p319,p290,p269,p316,],0,3191.08,,p312,[p319,p290,p269,p316,],0,3191.08,312,312
p313,[p293,p319,p286,p316,],11,3190.71,,p313,[p293,p319,p286,p316,],11,3190.71,313,313
p314,[p267,p261,p290,p316,],4,3190.2,,p314,[p267,p261,p290,p316,],4,3190.2,314,314
p315,[p316,p269,p319,p286,],1,3189.94,,p315,[p316,p269,p319,p286,],1,3189.94,315,315
p316,[p269,p319,p293,p267,],32,3190.05,,p316,[p269,p319,p293,p267,],32,3190.05,316,316
p317,[p319,p267,p293,p292,],0,3189.99,,p317,[p319,p267,p293,p292,],0,3189.99,317,317
p318,[p316,p292,p293,p269,],0,3190.71,,p318,[p316,p292,p293,p269,],0,3190.71,318,318
p319,[p316,p293,p269,p267,],32,3190.18,,p319,[p316,p293,p269,p267,],32,3190.18,319,319
p320,[p360,p359,p376,p381,],0,3182.01,,p320,[p360,p359,p376,p381,],0,3182.01,320,320
p321,[p327,p373,p381,p360,],0,3183.34,,p321,[p327,p373,p381,p360,],0,3183.34,321,321
p322,[p381,p373,p360,p366,],0,3182.84,,p322,[p381,p373,p360,p366,],0,3182.84,322,322
p323,[p348,p366,p375,p360,],0,3183.83,,p323,[p348,p366,p375,p360,],0,3183.83,323,323
p324,[p348,p356,p366,p373,],0,3184.49,,p324,[p348,p356,p366,p373,],0,3184.49,324,324
p325,[p331,p367,p366,p328,],0,3181.65,,p325,[p331,p367,p366,p328,],0,3181.65,325,325
p326,[p346,p328,p367,p359,],0,3183.91,,p326,[p346,p328,p367,p359,],0,3183.91,326,326
p327,[p360,p328,p346,p373,],2,3182.4,,p327,[p360,p328,p346,p373,],2,3182.4,327,327
p328,[p346,p348,p367,p373,],39,3182.83,,p328,[p346,p348,p367,p373,],39,3182.83,328,328
p329,[p352,p346,p367,p331,],0,3182.2,,p329,[p352,p346,p367,p331,],0,3182.2,329,329
p330,[p356,p346,p328,p333,],0,3181.98,,p330,[p356,p346,p328,p333,],0,3181.98,330,330
p331,[p328,p346,p367,p373,],12,3182.83,,p331,[p328,p346,p367,p373,],12,3182.83,331,331
p332,[p375,p333,p331,p351,],0,3185.2,,p332,[p375,p333,p331,p351,],0,3185.2,332,332
p333,[p348,p328,p331,p346,],6,3183.03,,p333,[p348,p328,p331,p346,],6,3183.03,333,333
p334,[p360,p348,p373,p381,],0,3185.75,,p334,[p360,p348,p373,p381,],0,3185.75,334,334
p335,[p346,p328,p348,p373,],0,3182.55,,p335,[p346,p328,p348,p373,],0,3182.55,335,335
p336,[p348,p328,p381,p346,],0,3182.19,,p336,[p348,p328,p381,p346,],0,3182.19,336,336
p337,[p367,p366,p359,p348,],0,3182.04,,p337,[p367,p366,p359,p348,],0,3182.04,337,337
p338,[p366,p348,p367,p331,],0,3182.91,,p338,[p366,p348,p367,p331,],0,3182.91,338,338
p339,[p333,p348,p328,p346,],0,3182.04,,p339,[p333,p348,p328,p346,],0,3182.04,339,339
p340,[p381,p328,p346,p373,],0,3181.56,,p340,[p381,p328,p346,p373,],0,3181.56,340,340
p341,[p381,p360,p367,p328,],0,3181.85,,p341,[p381,p360,p367,p328,],0,3181.85,341,341
p342,[p376,p360,p328,p381,],0,3182.17,,p342,[p376,p360,p328,p381,],0,3182.17,342,342
p343,[p373,p348,p359,p328,],0,3181.93,,p343,[p373,p348,p359,p328,],0,3181.93,343,343
p344,[p381,p373,p348,p366,],0,3182.09,,p344,[p381,p373,p348,p366,],0,3182.09,344,344
p345,[p367,p331,p348,p351,],0,3181.95,,p345,[p367,p331,p348,p351,],0,3181.95,345,345
p346,[p328,p348,p367,p373,],35,3182.75,,p346,[p328,p348,p367,p373,],35,3182.75,346,346
p347,[p367,p348,p328,p346,],0,3183.02,,p347,[p367,p348,p328,p346,],0,3183.02,347,347
p348,[p346,p328,p373,p367,],38,3182.93,,p348,[p346,p328,p373,p367,],38,3182.93,348,348
p349,[p373,p360,p356,p348,],0,3182.35,,p349,[p373,p360,p356,p348,],0,3182.35,349,349
p350,[p352,p360,p366,p359,],0,3184.1,,p350,[p352,p360,p366,p359,],0,3184.1,350,350
p351,[p348,p328,p346,p373,],3,3182.2,,p351,[p348,p328,p346,p373,],3,3182.2,351,351
p352,[p328,p381,p346,p348,],2,3182.28,,p352,[p328,p381,p346,p348,],2,3182.28,352,352
p353,[p366,p373,p367,p331,],0,3182.35,,p353,[p366,p373,p367,p331,],0,3182.35,353,353
p354,[p356,p360,p328,p381,],0,3183.4,,p354,[p356,p360,p328,p381,],0,3183.4,354,354
p355,[p381,p366,p360,p348,],0,3182.45,,p355,[p381,p366,p360,p348,],0,3182.45,355,355
p356,[p328,p346,p348,p367,],6,3182.74,,p356,[p328,p346,p348,p367,],6,3182.74,356,356
p357,[p328,p346,p367,p356,],0,3182.93,,p357,[p328,p346,p367,p356,],0,3182.93,357,357
p358,[p367,p373,p348,p328,],0,3182.92,,p358,[p367,p373,p348,p328,],0,3182.92,358,358
p359,[p348,p328,p346,p367,],6,3182.69,,p359,[p348,p328,p346,p367,],6,3182.69,359,359
p360,[p328,p346,p348,p367,],16,3182.74,,p360,[p328,p346,p348,p367,],16,3182.74,360,360
p361,[p333,p376,p381,p366,],0,3184.31,,p361,[p333,p376,p381,p366,],0,3184.31,361,361
p362,[p348,p328,p346,p366,],0,3183.07,,p362,[p348,p328,p346,p366,],0,3183.07,362,362
p363,[p348,p328,p346,p367,],0,3182.41,,p363,[p348,p328,p346,p367,],0,3182.41,363,363
p364,[p348,p328,p346,p373,],0,3182.48,,p364,[p348,p328,p346,p373,],0,3182.48,364,364
p365,[p367,p331,p328,p346,],0,3181.47,,p365,[p367,p331,p328,p346,],0,3181.47,365,365
p366,[p328,p348,p346,p367,],14,3182.81,,p366,[p328,p348,p346,p367,],14,3182.81,366,366
p367,[p346,p328,p348,p373,],30,3182.63,,p367,[p346,p328,p348,p373,],30,3182.63,367,367
p368,[p348,p366,p367,p331,],0,3183.6,,p368,[p348,p366,p367,p331,],0,3183.6,368,368
p369,[p348,p366,p360,p381,],0,3181.67,,p369,[p348,p366,p360,p381,],0,3181.67,369,369
p370,[p367,p381,p373,p348,],0,3182.06,,p370,[p367,p381,p373,p348,],0,3182.06,370,370
p371,[p367,p328,p346,p360,],0,3181.12,,p371,[p367,p328,p346,p360,],0,3181.12,371,371
p372,[p348,p367,p360,p346,],0,3182.51,,p372,[p348,p367,p360,p346,],0,3182.51,372,372
p373,[p348,p346,p328,p367,],26,3182.82,,p373,[p348,p346,p328,p367,],26,3182.82,373,373
p374,[p373,p346,p348,p328,],0,3182.6,,p374,[p373,p346,p348,p328,],0,3182.6,374,374
p375,[p328,p346,p367,p373,],2,3182.07,,p375,[p328,p346,p367,p373,],2,3182.07,375,375
p376,[p328,p346,p360,p373,],3,3182.94,,p376,[p328,p346,p360,p373,],3,3182.94,376,376
p377,[p348,p373,p331,p381,],0,3183.54,,p377,[p348,p373,p331,p381,],0,3183.54,377,377
p378,[p331,p328,p346,p367,],0,3183.15,,p378,[p331,p328,p346,p367,],0,3183.15,378,378
p379,[p367,p373,p328,p346,],0,3182.34,,p379,[p367,p373,p328,p346,],0,3182.34,379,379
p380,[p328,p346,p348,p331,],0,3182.69,,p380,[p328,p346,p348,p331,],0,3182.69,380,380
p381,[p367,p348,p346,p373,],16,3182.77,,p381,[p367,p348,p346,p373,],16,3182.77,381,381
p382,[p356,p333,p327,p328,],0,3182.64,,p382,[p356,p333,p327,p328,],0,3182.64,382,382
p383,[p351,p359,p333,p348,],0,3182.06,,p383,[p351,p359,p333,p348,],0,3182.06,383,383
p384,[p445,p411,p427,p437,],1,3155.89,,p384,[p445,p411,p427,p437,],1,3155.89,384,384
p385,[p437,p406,p414,p445,],0,3156.49,,p385,[p437,p406,p414,p445,],0,3156.49,385,385
p386,[p445,p411,p427,p406,],4,3156.21,,p386,[p445,p411,p427,p406,],4,3156.21,386,386
p387,[p440,p427,p394,p411,],0,3155.93,,p387,[p440,p427,p394,p411,],0,3155.93,387,387
p388,[p406,p445,p427,p411,],1,3156.35,,p388,[p406,p445,p427,p411,],1,3156.35,388,388
p389,[p406,p414,p445,p411,],1,3155.25,,p389,[p406,p414,p445,p411,],1,3155.25,389,389
p390,[p445,p411,p427,p406,],2,3156.63,,p390,[p445,p411,p427,p406,],2,3156.63,390,390
p391,[p406,p445,p427,p411,],2,3156.67,,p391,[p406,p445,p427,p411,],2,3156.67,391,391
p392,[p386,p406,p440,p427,],0,3155.8,,p392,[p386,p406,p440,p427,],0,3155.8,392,392
p393,[p445,p411,p427,p406,],6,3156.08,,p393,[p445,p411,p427,p406,],6,3156.08,393,393
p394,[p414,p445,p411,p427,],5,3156.46,,p394,[p414,p445,p411,p427,],5,3156.46,394,394
p395,[p414,p427,p411,p403,],1,3156.37,,p395,[p414,p427,p411,p403,],1,3156.37,395,395
p396,[p394,p437,p411,p406,],0,3157.11,,p396,[p394,p437,p411,p406,],0,3157.11,396,396
p397,[p427,p445,p411,p406,],5,3156.1,,p397,[p427,p445,p411,p406,],5,3156.1,397,397
p398,[p403,p391,p440,p427,],0,3156.66,,p398,[p403,p391,p440,p427,],0,3156.66,398,398
p399,[p437,p406,p414,p440,],0,3155.65,,p399,[p437,p406,p414,p440,],0,3155.65,399,399
p400,[p384,p386,p414,p427,],0,3156.16,,p400,[p384,p386,p414,p427,],0,3156.16,400,400
p401,[p409,p427,p395,p445,],0,3156.11,,p401,[p409,p427,p395,p445,],0,3156.11,401,401
p402,[p445,p411,p427,p414,],0,3155.8,,p402,[p445,p411,p427,p414,],0,3155.8,402,402
p403,[p427,p411,p445,p406,],22,3156.27,,p403,[p427,p411,p445,p406,],22,3156.27,403,403
p404,[p440,p403,p445,p411,],0,3157.46,,p404,[p440,p403,p445,p411,],0,3157.46,404,404
p405,[p437,p397,p412,p403,],0,3156.41,,p405,[p437,p397,p412,p403,],0,3156.41,405,405
p406,[p427,p445,p411,p414,],27,3156.19,,p406,[p427,p445,p411,p414,],27,3156.19,406,406
p407,[p440,p406,p445,p411,],0,3157.04,,p407,[p440,p406,p445,p411,],0,3157.04,407,407
p408,[p427,p411,p403,p397,],0,3156.19,,p408,[p427,p411,p403,p397,],0,3156.19,408,408
p409,[p411,p427,p445,p406,],6,3156.7,,p409,[p411,p427,p445,p406,],6,3156.7,409,409
p410,[p445,p411,p427,p414,],1,3156.39,,p410,[p445,p411,p427,p414,],1,3156.39,410,410
p411,[p427,p445,p406,p403,],39,3156.29,,p411,[p427,p445,p406,p403,],39,3156.29,411,411
p412,[p406,p445,p411,p403,],2,3156.08,,p412,[p406,p445,p411,p403,],2,3156.08,412,412
p413,[p414,p445,p411,p427,],0,3156.2,,p413,[p414,p445,p411,p427,],0,3156.2,413,413
p414,[p445,p411,p427,p406,],18,3156,,p414,[p445,p411,p427,p406,],18,3156,414,414
p415,[p403,p414,p427,p445,],1,3156.46,,p415,[p403,p414,p427,p445,],1,3156.46,415,415
p416,[p440,p411,p427,p445,],0,3156.64,,p416,[p440,p411,p427,p445,],0,3156.64,416,416
p417,[p440,p386,p437,p403,],0,3155.74,,p417,[p440,p386,p437,p403,],0,3155.74,417,417
p418,[p437,p409,p403,p406,],0,3156.34,,p418,[p437,p409,p403,p406,],0,3156.34,418,418
p419,[p393,p414,p427,p445,],0,3156.21,,p419,[p393,p414,p427,p445,],0,3156.21,419,419
